Text,Label
HRC:Huma reminded me that you wanted to get a more structured agenda for your weeklies with Susan. I will work on thatover the next few weeks.For tomorrow Erica anticipates she will likely want to discuss the following items:In addition to what Jake may add think you should raise:,Non_Phishing
"ahoo.ca"">mimimeg2Non_PhishingNon_Phishing8@yahoo.ca</A><A href=3D""mailto:mimimeg2Non_PhishingNon_Phishing8@yahoo.ca"">=</A></DIV>  <DIV>&nbsp;</DIV>  <DIV>&nbsp;</DIV>  <DIV>&nbsp;</DIV>  <DIV=>&nbsp;</DIV></DIV></DIV></DIV><p>&#32;__________________________________=________________<br>Do You Yahoo!?<br>En finir avec le spam? Yahoo! Courriel vous offre la meilleure protection p=ossible contre les messages non nollicit=E9s <br>http://mail.yahoo.ca Yah=oo! Courriel =2Non_Phishing--Non_Phishing-Phishing8385Phishing8955-PhishingPhishing5Non_Phishing3769Non_Phishing8=:3229Phishing--",Phishing
" I know that this message may come to you as a surprise since we do not know each other before, but for purpose of introduction, I am Dr I.B Skosana, the chief Auditor in ABSA BANK of South Africa. During my auditing work in the bank, I found an account opened in this bank in Phishing992 and since 2Non_PhishingNon_PhishingNon_Phishing nobody has operated on this account. After going through some old files in the record, I discovered that the owner of this account is Mr. Smith.B. Andreas, from MUNICH GERMANY and a miner at Kruger Gold Company who died along with his entire family in a plane crash. Since 2Non_PhishingNon_PhishingNon_Phishing, No other person(s) knows about this account or any thing concerning it, the account has no other beneficiary and my investigation proved to me as well that his company does not know anything about this account and the amount involved is Twelve Million Five Hundred Thousand United States Dollars (US$Phishing2.5M). FOR MORE INFORMATION VISIT THIS SITE BELOW:http:/ews.bbc.co.uk/Phishing/hi/world/europe/859479.stm I am only contacting you as a foreigner because this money cannot be approved to a local bank here, but can only be approved to any foreign account because the money is in US Dollars and the former owner of the account Mr. Smith B. Andreas is a foreigner too. I need your full co-operation to make this transaction work, because the management is ready to approve the transfer of this money to any foreigner who has correct information of this account, which I will provide to you later. If you are able and willing to handle such amount in strict confidence and according to my instructions and advice for our mutual benefit because this is a lifetime opportunity.  With my position in the office I can lobby to transfer this money into your account, with the assurance that the money will be intact pending my physical arrival in your country.I will destroy all documents of transaction immediately this money is transferred, leaving no trace to any place. I will apply for my annual leave to get visa immediately I hear from you that you are ready to act and receive this fund in your account. I will use my position and influence to effect legal approvals and onward transfer of this money to your bank account with appropriate clearance forms from the appropriate ministries and foreign exchange departments. Please reply urgently so that I will inform you the next step to take immediately. Send also your private telephone and fax numbers for easy communications. At the conclusion of this business, you will get 3Non_Phishing% of the total amount, 65% will be for me, while 5% will be for expenses both parties might incur during the transfer process. I look forward to your earliest reply, God Bless. Sincerely Yours, Dr.I.B Skosana (ABSA,Chief Auditor)",Phishing
"       INVITATION FOR PARTNERSHIP/INVESTMENTWith due respect, trust and humility, I write to you this proposal, which I believe would be of great interest to you. I am looking for a reliable and capable foreign partner that will assist my family and I to transfer fund to his/her personal or private account oversea and for investment purpose's. Am Mr. AUTHOR GEZI the son of Late Dr.JOMO GEZI, who was the ""Chairman"" of the farmer's co-operation in Zimbabwe.My Father was among the few blacks that were murdered in cold blood by the President Robert Mugabe Administration during the land dispute that just happened in Zimbabwe. After the death of my Father, we decided to move out of ZIMBABWE because our lives were in danger because of the money that my father kept in his hidden safe in our house. The amount contained in the safe is US$Phishing5.5 Million Dollars (FIFTEEN MILLION FIVE HUNDRED THOUSAND UNITED STATES DOLLARS). This money was meant for the purchase of new machines and chemicals for the farms and establishment of new farms in Swazpartner pending when we see somebody that will assist us, for the safety of ours.iland. We moved to South Africa and deposited this money in a security company in a box as valuables belonging to our foreign We are presently in South Africa as Refugee (Asylum Seekers) and as such the law of South Africa does not permit us to operate or open any bank account here in South Africa or be involved in any financial transaction with the bank. That is why we contacted you to assist us in this transaction. We are ready to give you 3Non_Phishing% of the total amount for the inconveniences this will cost you and for accepting to assist us.Indicating your interest as soon as possible, by sending you telephone and fax number for easier communication. On receiving of your acceptance, I shall be glad to give you more clarification on the modalities needed for smooth successful completion of this transaction. I anticipate your quick response.",Phishing
PVerveerTuesday September Phishing 2Non_PhishingNon_Phishing9 PhishingPhishing:Non_PhishingPhishing PMHreinesp@state.gov; abedinh@state.govFwd: From Lisa Ling,Non_Phishing
FYI,Non_Phishing
"Dear Sir/Madam,Do accept my sincere apologies if my mail does not meet your personal eth=ics.I will introduce myself as Gordon, a staff in the accounts management sec=tionof a well-known bank here in the United Kingdom. One of our accounts with holding balance of =A3Phishing5,Non_PhishingNon_PhishingNon_Phishing,Non_PhishingNon_PhishingNon_Phishing(Fifteen Million=British Pounds) has been dormant and has not been operated for the past4 years. >From my investigations and confirmations, the owner of this account a for=eignerby name Austin Martins died in August 2Non_PhishingNon_PhishingNon_Phishing and since then nobody has done=anything as regards the claiming of this money because he has no familymembers who are aware of the existence of neither the account nor the fun=ds.Also Information from the National Immigration states that he was also si=ngleon entry into the UK.I have secretly discussed this matter with some of the bank officials and=we have agreed to find a reliable foreign partner to deal with. We thuspropose to do business with you, standing in as the next of kin of thesefunds from the deceased and funds released to you after due processes hav=ebeen followed. This transaction is totally free of risk and troubles as the fund is a le=gitimateand does not originate from drug, money laundry, terrorism or any otherillegal act. On your interest, let me hear from you.Regards,Gordon.  ",Phishing
FYI,Non_Phishing
I have sent Pi an email about this and will let you know what he thinks. I'm want to be sure we hit the Pakistani disaporahere and elsewhere.,Non_Phishing
June Phishing2Non_PhishingPhishingNon_PhishingFor: Hillary,Non_Phishing
John crosby will be there. He's the tall blonde advance guy who's been on the plane with us a few times too.He will have program for commencement and acknowledgement card for lunch.You will go straight backstage and can go to hold if u want to put your robe on unless u put it on in the car.,Non_Phishing
Trying - they are a bit mad on two proper grounds - will make other donors less likel to give and our congress less likelyto give,Non_Phishing
FYI--MMM told me she will lead a delegation to Malawi for the marriage on May lof one of the leading women activistsand the President and asked if we knew anyone who'd like to go. Pls let he know. Thx. April 24 engagement party inPhilly,Non_Phishing
Yes the agreement with Lavrov? Working on details today.Lona ValmoroSpecial Assistant to the Secretary of State,Non_Phishing
Here he is.,Non_Phishing
Do you know what this is?,Non_Phishing
Is it too late to get a plane for tonight? (I have too much stuff!) If it is I may prefer to shuttle back Sunday and fly toOttawa straight from DC on Monday in order to get better organized for next week.,Non_Phishing
Dear good friendGreetings to you=2EPlease pardon me for contacting youwithout any formal appointment or communication doconsider my status as asylum seeker in Dakar Senegal=2EIwill like to seek your assistance in receiving andinvesting the sum of US$4=2E8M held in a holding finance company in europe=2EThe money was deposited by my late father who was killed last year by the rebels during the uprising in Abidjan-Cote d' Ivoire=2E He was until his sudden death a diamond =2Fcocoa dealer in Angola and Cote d' Ivoire which is where he made his wealth=2E Me and my mother arrived Dakar few days agoand confirmed the validity of this deposit thendecided to contact you for assistance in view of ourpresent situations=2E We got your contact through theInternet data base while searching for my father'sfriends in your country=2EMore details will be given to you as soon as i hearfrom you=2EPlease include some of your personal detailsfor us to establish a good business and familyrelationship=2EI look forward to hearing from youHonestly yoursMariam Camara ,Phishing
"Jim Mann who wrote The Rise of the Vulcans is writing a history of Democrats and foreign policy since Vietnam. He'salso a China expert having covered China for the LA Times. He's favorably disposed to you a serious person andconcerned about the policies. I know him well. I think you ought to consider talking to him on the record for his book. I'veenclosed his bio from Johns Hopkins SAIS  where he's on the faculty and his email.James Mann B.A.Foreign Policy Institute Author-in-ResidenceExpertiseGeographic AreasEast Asia I China I TaiwanIssuesAmerican foreign policy I diplomacy I domestic influences on foreign policy I human rights I media and foreign policy Istrategic and security issues I U.S. Congress and foreign policyBackground and EducationWas senior writer-in-residence at the Center for Strategic and International Studies; served as staff writer for the LosAngeles Times including positions as Beijing bureau chief national security correspondent and foreign affairs columnist;was staff writer for the New Haven Journal-Courier The Washington Post Philadelphia Inquirer and The Baltimore Sun;received the National Press Club Edwin M. Hood Award for diplomatic correspondence in Phishing993 and Phishing999 the EdwardWeintal Prize for diplomatic reporting in Phishing999 the New York Public Library Helen Bernstein Award for best book of theyear by a journalist in 2Non_PhishingNon_PhishingNon_Phishing and the Asia-Pacific Award for best book about Asia in 2Non_PhishingNon_PhishingNon_Phishing; was finalist for the Lionel GelberPrize for books on international relations in 2Non_PhishingNon_PhishingNon_Phishing and the Arthur Ross Book Prize in 2Non_PhishingNon_Phishing5; is a member of the Council onForeign Relations; formerly a guest scholar at the Woodrow Wilson International Center for Scholars and fellow of theAmerican Academy in Berlin; serves as guest commentator for television and radio networks; B.A. sociology HarvardUniversityPublicationsThe Rebellion of Ronald Reagan: A History of the End of the Cold War (2Non_PhishingNon_Phishing9); The China Fantasy: How Our LeadersExplain Away Chinese Repression (2Non_PhishingNon_Phishing7); Rise of the Vulcans: The History of Bush's War Cabinet (2Non_PhishingNon_Phishing4); About Face: AHistory of America's Curious Relationship With China From Nixon to Clinton (Phishing999); Beijing Jeep (Phishing989); ""Congress andTaiwan"" in Making China Policy (2Non_PhishingNon_PhishingPhishing); numerous articles in The Atlantic Monthly The New Republic and TheWashington Post",Non_Phishing
